Data	etched_(Thermal_SiO2+PR)_20sec_2
Recipe	SINGH
Site Name	
Points	1839
X-Resolution	0.399891
X-Coord	2535.24
Y-Coord	595.20
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
70	1.90842e+006	   2332.38	   2301.75	   2301.75	   2301.75
71	1.90841e+006	   2324.75	   2328.03	   2328.03	   2328.03
72	1.90842e+006	   2332.38	   2353.22	   2353.22	   2353.22
73	1.90847e+006	   2382.13	   2384.71	   2384.71	   2384.71
74	1.90851e+006	   2420.13	   2421.73	   2421.73	   2421.73
75	1.90856e+006	      2470	   2458.73	   2458.73	   2458.73
76	1.90858e+006	   2494.88	   2492.34	   2492.34	   2492.34
77	1.9086e+006	   2518.75	   2524.35	   2524.35	   2524.35
78	1.90864e+006	   2555.63	    2559.6	    2559.6	    2559.6
79	1.90866e+006	      2574	   2600.36	   2600.36	   2600.36
80	1.90877e+006	   2682.38	    2641.1	    2641.1	    2641.1
81	1.90877e+006	   2685.63	   2675.19	   2675.19	   2675.19
82	1.90875e+006	   2661.75	   2706.47	   2706.47	   2706.47
83	1.90885e+006	   2764.75	   2739.77	   2739.77	   2739.77
84	1.90888e+006	   2791.88	   2769.92	   2769.92	   2769.92
85	1.90887e+006	   2785.38	   2795.38	   2795.38	   2795.38
86	1.90887e+006	   2785.38	   2824.75	   2824.75	   2824.75
87	1.90897e+006	   2881.88	   2859.63	   2859.63	   2859.63
88	1.90902e+006	      2936	   2890.99	   2890.99	   2890.99
89	1.90894e+006	      2859	   2919.33	   2919.33	   2919.33
90	1.90903e+006	   2947.88	   2953.53	   2953.53	   2953.53
91	1.90913e+006	   3042.25	   2990.15	   2990.15	   2990.15
92	1.90908e+006	   2992.38	   3020.49	   3020.49	   3020.49
93	1.90914e+006	   3054.13	   3045.04	   3045.04	   3045.04
94	1.90918e+006	   3092.13	   3068.44	   3068.44	   3068.44
95	1.90912e+006	   3036.75	   3098.35	   3098.35	   3098.35
96	1.90921e+006	   3128.88	   3137.64	   3137.64	   3137.64
97	1.90936e+006	   3270.88	   3171.65	   3171.65	   3171.65
98	1.90925e+006	   3167.88	   3193.27	   3193.27	   3193.27
99	1.90919e+006	   3107.25	   3223.18	   3223.18	   3223.18
100	1.90942e+006	    3330.5	   3268.54	   3268.54	   3268.54
101	1.9095e+006	   3409.63	   3304.44	   3304.44	   3304.44
102	1.90932e+006	   3238.38	   3328.75	   3328.75	   3328.75
103	1.90934e+006	      3259	   3372.72	   3372.72	   3372.72
104	1.90963e+006	   3546.13	    3434.9	    3434.9	    3434.9
105	1.90966e+006	   3573.25	    3476.7	    3476.7	    3476.7
106	1.9095e+006	   3409.63	   3494.55	   3494.55	   3494.55
107	1.90952e+006	   3437.75	   3522.31	   3522.31	   3522.31
108	1.90974e+006	   3658.88	   3561.92	   3561.92	   3561.92
109	1.90975e+006	   3668.63	    3584.1	    3584.1	    3584.1
110	1.90956e+006	   3474.63	   3593.25	   3593.25	   3593.25
111	1.90965e+006	   3566.75	   3620.47	   3620.47	   3620.47
112	1.90985e+006	   3766.25	   3663.12	   3663.12	   3663.12
113	1.90978e+006	   3696.88	   3697.25	   3697.25	   3697.25
114	1.90975e+006	   3661.13	    3725.5	    3725.5	    3725.5
115	1.90987e+006	   3780.25	   3761.94	   3761.94	   3761.94
116	1.90991e+006	      3829	   3803.64	   3803.64	   3803.64
117	1.90989e+006	    3808.5	   3844.56	   3844.56	   3844.56
118	1.90999e+006	   3900.63	   3883.79	   3883.79	   3883.79
119	1.91004e+006	   3953.75	   3916.73	   3916.73	   3916.73
120	1.91001e+006	   3921.13	   3943.76	   3943.76	   3943.76
121	1.91003e+006	   3941.75	   3976.66	   3976.66	   3976.66
122	1.91011e+006	   4024.13	   4020.43	   4020.43	   4020.43
123	1.91018e+006	    4093.5	   4062.86	   4062.86	   4062.86
124	1.91022e+006	   4130.38	    4092.5	    4092.5	    4092.5
125	1.91014e+006	   4058.88	   4118.22	   4118.22	   4118.22
126	1.91021e+006	   4121.63	   4155.71	   4155.71	   4155.71
127	1.91035e+006	   4264.75	   4199.09	   4199.09	   4199.09
128	1.91034e+006	   4249.63	    4231.3	    4231.3	    4231.3
129	1.9103e+006	   4214.88	   4254.95	   4254.95	   4254.95
130	1.91036e+006	    4274.5	   4285.61	   4285.61	   4285.61
131	1.91041e+006	   4325.38	   4325.95	   4325.95	   4325.95
132	1.91047e+006	   4388.25	   4364.15	   4364.15	   4364.15
133	1.91051e+006	      4423	   4390.79	   4390.79	   4390.79
134	1.91046e+006	      4372	      4412	      4412	      4412
135	1.9105e+006	    4416.5	   4441.47	   4441.47	   4441.47
136	1.91059e+006	   4505.38	   4480.93	   4480.93	   4480.93
137	1.9106e+006	   4519.38	   4521.48	   4521.48	   4521.48
138	1.91064e+006	   4555.25	   4557.19	   4557.19	   4557.19
139	1.9107e+006	   4615.88	    4586.3	    4586.3	    4586.3
140	1.91069e+006	   4600.75	   4612.73	   4612.73	   4612.73
141	1.91068e+006	   4596.38	    4648.1	    4648.1	    4648.1
142	1.91078e+006	   4698.25	   4694.75	   4694.75	   4694.75
143	1.9109e+006	    4817.5	   4736.05	   4736.05	   4736.05
144	1.91083e+006	    4740.5	   4763.75	   4763.75	   4763.75
145	1.91081e+006	      4720	   4793.45	   4793.45	   4793.45
146	1.91096e+006	   4879.25	   4831.81	   4831.81	   4831.81
147	1.911e+006	   4917.25	   4861.94	   4861.94	   4861.94
148	1.91094e+006	   4855.38	   4879.63	   4879.63	   4879.63
149	1.91091e+006	   4827.25	   4906.17	   4906.17	   4906.17
150	1.91105e+006	   4964.88	   4948.93	   4948.93	   4948.93
151	1.91118e+006	   5091.63	   4984.71	   4984.71	   4984.71
152	1.91105e+006	   4964.88	   5003.19	   5003.19	   5003.19
153	1.91101e+006	      4928	   5028.83	   5028.83	   5028.83
154	1.9112e+006	    5115.5	   5073.85	   5073.85	   5073.85
155	1.91128e+006	    5193.5	   5115.58	   5115.58	   5115.58
156	1.91119e+006	      5109	   5142.44	   5142.44	   5142.44
157	1.91118e+006	   5099.25	      5174	      5174	      5174
158	1.91134e+006	    5257.5	   5219.45	   5219.45	   5219.45
159	1.9114e+006	      5316	   5260.67	   5260.67	   5260.67
160	1.91135e+006	   5267.25	   5288.83	   5288.83	   5288.83
161	1.91136e+006	   5271.63	   5319.85	   5319.85	   5319.85
162	1.91145e+006	   5363.75	   5363.81	   5363.81	   5363.81
163	1.91155e+006	   5460.13	   5407.04	   5407.04	   5407.04
164	1.91153e+006	   5448.25	   5434.97	   5434.97	   5434.97
165	1.91152e+006	   5430.88	   5455.64	   5455.64	   5455.64
166	1.91152e+006	    5438.5	   5488.47	   5488.47	   5488.47
167	1.91163e+006	   5545.75	   5536.39	   5536.39	   5536.39
168	1.91172e+006	      5639	   5581.46	   5581.46	   5581.46
169	1.9117e+006	   5611.88	   5611.56	   5611.56	   5611.56
170	1.91168e+006	    5593.5	   5635.62	   5635.62	   5635.62
171	1.91177e+006	   5683.38	   5663.91	   5663.91	   5663.91
172	1.9118e+006	    5709.5	   5695.58	   5695.58	   5695.58
173	1.91177e+006	   5688.88	   5732.53	   5732.53	   5732.53
174	1.91185e+006	   5765.75	   5779.33	   5779.33	   5779.33
175	1.91196e+006	   5876.38	   5828.11	   5828.11	   5828.11
176	1.91196e+006	   5876.38	   5867.77	   5867.77	   5867.77
177	1.91194e+006	   5856.88	   5898.97	   5898.97	   5898.97
178	1.91207e+006	   5983.63	   5921.83	   5921.83	   5921.83
179	1.91206e+006	   5970.63	   5935.47	   5935.47	   5935.47
180	1.91191e+006	      5820	   5960.47	   5960.47	   5960.47
181	1.91208e+006	   5990.13	   6014.42	   6014.42	   6014.42
182	1.91231e+006	   6224.25	   6070.15	   6070.15	   6070.15
183	1.9122e+006	    6110.5	   6097.53	   6097.53	   6097.53
184	1.91206e+006	      5975	   6117.49	   6117.49	   6117.49
185	1.91227e+006	   6179.88	   6155.04	   6155.04	   6155.04
186	1.91241e+006	      6325	   6190.77	   6190.77	   6190.77
187	1.91222e+006	    6137.5	   6212.41	   6212.41	   6212.41
188	1.91222e+006	      6130	   6246.36	   6246.36	   6246.36
189	1.91248e+006	   6392.25	   6296.93	   6296.93	   6296.93
190	1.91251e+006	   6429.13	   6328.95	   6328.95	   6328.95
191	1.91236e+006	   6276.25	   6335.61	   6335.61	   6335.61
192	1.91233e+006	   6248.13	   6353.45	   6353.45	   6353.45
193	1.91252e+006	   6433.38	   6396.78	   6396.78	   6396.78
194	1.91263e+006	   6546.13	   6439.86	   6439.86	   6439.86
195	1.91246e+006	   6374.88	   6473.61	   6473.61	   6473.61
196	1.91254e+006	   6457.25	   6514.23	   6514.23	   6514.23
197	1.9128e+006	   6714.13	    6551.9	    6551.9	    6551.9
198	1.91264e+006	   6558.13	   6567.95	   6567.95	   6567.95
199	1.91254e+006	   6449.63	   6586.83	   6586.83	   6586.83
200	1.91271e+006	   6625.25	   6636.33	   6636.33	   6636.33
201	1.91289e+006	   6806.25	   6692.47	   6692.47	   6692.47
202	1.91285e+006	   6762.88	   6721.71	   6721.71	   6721.71
203	1.91271e+006	    6628.5	   6736.67	   6736.67	   6736.67
204	1.91285e+006	   6760.75	   6764.24	   6764.24	   6764.24
205	1.91297e+006	   6885.38	    6799.2	    6799.2	    6799.2
206	1.91286e+006	   6774.88	   6830.56	   6830.56	   6830.56
207	1.91291e+006	   6820.38	   6867.33	   6867.33	   6867.33
208	1.91306e+006	   6975.38	   6909.75	   6909.75	   6909.75
209	1.91305e+006	   6960.13	   6942.36	   6942.36	   6942.36
210	1.91302e+006	   6937.38	   6962.85	   6962.85	   6962.85
211	1.91307e+006	   6987.25	   6982.89	   6982.89	   6982.89
212	1.91309e+006	   7002.38	   7011.89	   7011.89	   7011.89
213	1.91309e+006	   7005.63	   7054.34	   7054.34	   7054.34
214	1.91321e+006	   7129.25	   7102.61	   7102.61	   7102.61
215	1.91331e+006	   7222.38	   7136.39	   7136.39	   7136.39
216	1.91321e+006	    7119.5	   7152.31	   7152.31	   7152.31
217	1.91318e+006	   7090.25	   7174.43	   7174.43	   7174.43
218	1.91333e+006	   7247.38	   7215.27	   7215.27	   7215.27
219	1.91339e+006	      7308	   7259.43	   7259.43	   7259.43
220	1.91334e+006	   7253.88	   7297.47	   7297.47	   7297.47
221	1.91341e+006	      7320	      7336	      7336	      7336
222	1.91352e+006	    7429.5	   7372.23	   7372.23	   7372.23
223	1.91349e+006	   7402.38	    7396.6	    7396.6	    7396.6
224	1.91347e+006	   7388.25	   7415.41	   7415.41	   7415.41
225	1.9135e+006	    7417.5	   7443.96	   7443.96	   7443.96
226	1.91357e+006	   7483.63	   7483.84	   7483.84	   7483.84
227	1.91365e+006	      7566	    7520.6	    7520.6	    7520.6
228	1.91364e+006	      7553	   7543.65	   7543.65	   7543.65
229	1.91363e+006	   7545.38	   7563.71	   7563.71	   7563.71
230	1.9136e+006	   7519.38	   7603.14	   7603.14	   7603.14
231	1.91376e+006	    7675.5	   7663.87	   7663.87	   7663.87
232	1.9139e+006	    7818.5	   7716.76	   7716.76	   7716.76
233	1.91385e+006	   7762.13	   7742.16	   7742.16	   7742.16
234	1.91374e+006	   7652.75	   7760.47	   7760.47	   7760.47
235	1.91388e+006	   7793.63	   7791.06	   7791.06	   7791.06
236	1.91404e+006	   7959.38	   7815.23	   7815.23	   7815.23
237	1.91385e+006	   7768.63	   7824.05	   7824.05	   7824.05
238	1.91377e+006	      7683	   7852.18	   7852.18	   7852.18
239	1.91407e+006	   7983.25	   7912.57	   7912.57	   7912.57
240	1.91419e+006	    8103.5	   7962.73	   7962.73	   7962.73
241	1.91403e+006	      7941	   7979.59	   7979.59	   7979.59
242	1.91396e+006	      7877	   7997.16	   7997.16	   7997.16
243	1.91416e+006	   8073.25	   8040.84	   8040.84	   8040.84
244	1.91424e+006	   8157.75	   8090.46	   8090.46	   8090.46
245	1.91419e+006	    8103.5	   8125.74	   8125.74	   8125.74
246	1.91422e+006	   8129.63	   8151.45	   8151.45	   8151.45
247	1.91431e+006	    8219.5	   8169.56	   8169.56	   8169.56
248	1.9143e+006	      8212	   8173.24	   8173.24	   8173.24
249	1.91419e+006	    8103.5	   8171.89	   8171.89	   8171.89
250	1.91424e+006	   8158.88	   8185.19	   8185.19	   8185.19
251	1.91433e+006	   8240.13	   8214.71	   8214.71	   8214.71
252	1.91434e+006	   8256.38	   8256.98	   8256.98	   8256.98
253	1.91432e+006	   8236.88	    8367.7	    8367.7	    8367.7
254	1.91441e+006	   8326.88	   8785.88	   8785.88	   8785.88
255	1.91446e+006	   8375.63	     10107	     10107	     10107
256	1.91583e+006	   9748.75	     13218	     13218	     13218
257	1.92194e+006	   15849.5	   18688.4	   18688.4	   18688.4
258	1.93226e+006	   26174.9	   26205.5	   26205.5	   26205.5
259	1.94021e+006	   34126.6	   34938.8	   34938.8	   34938.8
260	1.94971e+006	   43619.6	   44154.6	   44154.6	   44154.6
261	1.96133e+006	   55242.4	   53076.1	   53076.1	   53076.1
262	1.9688e+006	   62710.9	   60776.9	   60776.9	   60776.9
263	1.97498e+006	   68891.8	   66627.3	   66627.3	   66627.3
264	1.97846e+006	   72372.9	   70553.8	   70553.8	   70553.8
265	1.97972e+006	   73636.6	   72939.8	   72939.8	   72939.8
266	1.98071e+006	   74629.4	   74369.2	   74369.2	   74369.2
267	1.98167e+006	     75581	   75310.6	   75310.6	   75310.6
268	1.98223e+006	   76143.5	   76017.3	   76017.3	   76017.3
269	1.98255e+006	   76462.1	   76643.6	   76643.6	   76643.6
270	1.98331e+006	   77220.8	   77298.9	   77298.9	   77298.9
271	1.98409e+006	   78007.6	   78002.8	   78002.8	   78002.8
272	1.98489e+006	   78808.5	   78691.1	   78691.1	   78691.1
273	1.9856e+006	   79510.8	   79282.1	   79282.1	   79282.1
274	1.98591e+006	   79827.3	   79737.4	   79737.4	   79737.4
275	1.98622e+006	   80132.9	   80067.6	   80067.6	   80067.6
276	1.98653e+006	   80439.6	   80285.9	   80285.9	   80285.9
277	1.98661e+006	   80526.4	     80390	     80390	     80390
278	1.98653e+006	   80446.1	     80397	     80397	     80397
279	1.98639e+006	   80300.9	   80359.2	   80359.2	   80359.2
280	1.98637e+006	   80281.4	   80327.2	   80327.2	   80327.2
281	1.98642e+006	   80335.6	   80313.1	   80313.1	   80313.1
282	1.98642e+006	   80335.6	   80303.6	   80303.6	   80303.6
283	1.98633e+006	   80245.6	   80295.5	   80295.5	   80295.5
284	1.98634e+006	   80256.5	   80287.2	   80287.2	   80287.2
285	1.98651e+006	   80424.5	   80241.4	   80241.4	   80241.4
286	1.98635e+006	   80268.4	     80102	     80102	     80102
287	1.98595e+006	     79863	   79850.8	   79850.8	   79850.8
288	1.98567e+006	   79582.4	   79487.5	   79487.5	   79487.5
289	1.98542e+006	   79336.4	   78982.4	   78982.4	   78982.4
290	1.98456e+006	   78470.4	   78359.1	   78359.1	   78359.1
291	1.9832e+006	   77118.9	   77806.6	   77806.6	   77806.6
292	1.98321e+006	   77125.4	   77562.5	   77562.5	   77562.5
293	1.98357e+006	   77487.4	   77709.8	   77709.8	   77709.8
294	1.98394e+006	   77850.4	     78195	     78195	     78195
295	1.9848e+006	   78717.5	   78926.8	   78926.8	   78926.8
296	1.98603e+006	   79946.5	   79758.1	   79758.1	   79758.1
297	1.98696e+006	   80869.9	   80498.4	   80498.4	   80498.4
298	1.98728e+006	     81195	   81027.9	   81027.9	   81027.9
299	1.98759e+006	   81507.1	   81345.4	   81345.4	   81345.4
300	1.98772e+006	   81629.6	   81504.2	   81504.2	   81504.2
301	1.98766e+006	   81571.1	     81563	     81563	     81563
302	1.98766e+006	   81571.1	     81573	     81573	     81573
303	1.98768e+006	   81599.3	   81563.3	   81563.3	   81563.3
304	1.98763e+006	   81540.8	   81547.5	   81547.5	   81547.5
305	1.98756e+006	   81473.6	   81540.6	   81540.6	   81540.6
306	1.98764e+006	   81551.6	   81543.3	   81543.3	   81543.3
307	1.98774e+006	   81656.8	   81527.6	   81527.6	   81527.6
308	1.98758e+006	   81490.9	   81472.5	   81472.5	   81472.5
309	1.98739e+006	   81303.4	   81391.1	   81391.1	   81391.1
310	1.98748e+006	   81393.4	   81284.5	   81284.5	   81284.5
311	1.98738e+006	   81294.8	   81110.7	   81110.7	   81110.7
312	1.98695e+006	   80865.5	   80823.1	   80823.1	   80823.1
313	1.98668e+006	   80592.5	   80379.3	   80379.3	   80379.3
314	1.9863e+006	   80216.4	   79747.6	   79747.6	   79747.6
315	1.98483e+006	   78745.6	   79026.6	   79026.6	   79026.6
316	1.98383e+006	   77744.3	     78486	     78486	     78486
317	1.98401e+006	   77919.8	   78342.6	   78342.6	   78342.6
318	1.98461e+006	   78521.3	   78588.5	   78588.5	   78588.5
319	1.98489e+006	   78805.3	   79111.7	   79111.7	   79111.7
320	1.98571e+006	   79620.3	   79826.2	   79826.2	   79826.2
321	1.98693e+006	   80840.6	   80617.7	   80617.7	   80617.7
322	1.98767e+006	   81587.4	   81328.2	   81328.2	   81328.2
323	1.98812e+006	   82032.8	     81858	     81858	     81858
324	1.98843e+006	   82348.3	   82203.8	   82203.8	   82203.8
325	1.98859e+006	   82505.4	   82405.5	   82405.5	   82405.5
326	1.98865e+006	     82566	   82505.5	   82505.5	   82505.5
327	1.98865e+006	   82567.1	   82539.9	   82539.9	   82539.9
328	1.98865e+006	   82559.5	   82537.6	   82537.6	   82537.6
329	1.98859e+006	   82507.5	     82521	     82521	     82521
330	1.98857e+006	   82484.8	     82506	     82506	     82506
331	1.98859e+006	     82501	   82496.5	   82496.5	   82496.5
332	1.9886e+006	   82510.8	   82482.2	   82482.2	   82482.2
333	1.98857e+006	   82481.5	     82450	     82450	     82450
334	1.98848e+006	   82399.1	   82391.5	   82391.5	   82391.5
335	1.98846e+006	   82374.3	   82296.5	   82296.5	   82296.5
336	1.9883e+006	   82213.8	   82148.8	   82148.8	   82148.8
337	1.98806e+006	   81976.5	   81918.9	   81918.9	   81918.9
338	1.98792e+006	   81832.3	   81540.6	   81540.6	   81540.6
339	1.98748e+006	   81395.5	   80948.6	   80948.6	   80948.6
340	1.98614e+006	     80057	   80217.4	   80217.4	   80217.4
341	1.98504e+006	   78955.9	   79596.3	   79596.3	   79596.3
342	1.985e+006	     78919	   79306.6	   79306.6	   79306.6
343	1.98534e+006	   79249.6	   79386.7	   79386.7	   79386.7
344	1.98545e+006	   79361.3	   79784.7	   79784.7	   79784.7
345	1.98626e+006	   80170.9	   80443.7	   80443.7	   80443.7
346	1.98756e+006	   81476.9	   81238.8	   81238.8	   81238.8
347	1.98827e+006	   82187.8	     81994	     81994	     81994
348	1.98881e+006	   82722.1	   82604.1	   82604.1	   82604.1
349	1.98931e+006	   83227.1	   83048.5	   83048.5	   83048.5
350	1.98961e+006	     83522	   83326.6	   83326.6	   83326.6
351	1.98967e+006	   83589.1	     83451	     83451	     83451
352	1.98954e+006	   83454.8	   83469.1	   83469.1	   83469.1
353	1.98952e+006	   83437.4	   83440.7	   83440.7	   83440.7
354	1.98952e+006	   83433.1	   83401.9	   83401.9	   83401.9
355	1.98941e+006	   83323.6	   83370.3	   83370.3	   83370.3
356	1.98938e+006	   83293.3	   83360.4	   83360.4	   83360.4
357	1.98949e+006	   83407.1	     83365	     83365	     83365
358	1.98953e+006	   83439.6	   83348.4	   83348.4	   83348.4
359	1.98942e+006	   83332.3	   83279.9	   83279.9	   83279.9
360	1.98927e+006	     83187	   83152.4	   83152.4	   83152.4
361	1.98912e+006	   83037.5	   82955.5	   82955.5	   82955.5
362	1.98893e+006	   82845.6	   82646.3	   82646.3	   82646.3
363	1.98853e+006	   82442.5	   82172.7	   82172.7	   82172.7
364	1.98772e+006	   81638.3	   81547.7	   81547.7	   81547.7
365	1.98678e+006	   80691.1	   80903.9	   80903.9	   80903.9
366	1.986e+006	   79916.1	   80441.9	   80441.9	   80441.9
367	1.9861e+006	   80013.8	   80306.2	   80306.2	   80306.2
368	1.98628e+006	   80192.5	   80532.6	   80532.6	   80532.6
369	1.98675e+006	   80667.3	   81086.5	   81086.5	   81086.5
370	1.98802e+006	   81933.1	   81860.1	   81860.1	   81860.1
371	1.98896e+006	   82877.1	   82675.3	   82675.3	   82675.3
372	1.98962e+006	     83536	   83376.4	   83376.4	   83376.4
373	1.99024e+006	   84152.8	   83888.5	   83888.5	   83888.5
374	1.99049e+006	     84402	   84200.8	   84200.8	   84200.8
375	1.99048e+006	   84398.8	   84355.4	   84355.4	   84355.4
376	1.9905e+006	   84413.9	   84422.6	   84422.6	   84422.6
377	1.99057e+006	   84488.8	   84446.6	   84446.6	   84446.6
378	1.99062e+006	   84537.5	   84431.7	   84431.7	   84431.7
379	1.99044e+006	   84355.4	   84389.4	   84389.4	   84389.4
380	1.99032e+006	     84234	   84362.7	   84362.7	   84362.7
381	1.99043e+006	   84348.9	     84375	     84375	     84375
382	1.99062e+006	     84531	   84390.2	   84390.2	   84390.2
383	1.99052e+006	   84430.1	   84358.8	   84358.8	   84358.8
384	1.99033e+006	   84245.9	   84276.9	   84276.9	   84276.9
385	1.99026e+006	   84175.5	   84160.1	   84160.1	   84160.1
386	1.99023e+006	   84141.9	   83986.4	   83986.4	   83986.4
387	1.98998e+006	   83894.8	   83705.1	   83705.1	   83705.1
388	1.98943e+006	   83343.1	   83282.2	   83282.2	   83282.2
389	1.98905e+006	   82961.6	     82707	     82707	     82707
390	1.98828e+006	     82191	   82023.8	   82023.8	   82023.8
391	1.98688e+006	   80797.3	   81411.2	   81411.2	   81411.2
392	1.98661e+006	   80520.9	   81107.3	   81107.3	   81107.3
393	1.98712e+006	   81035.8	   81201.6	   81201.6	   81201.6
394	1.98749e+006	   81405.3	   81625.7	   81625.7	   81625.7
395	1.98803e+006	   81947.3	   82295.1	   82295.1	   82295.1
396	1.98925e+006	   83164.3	   83106.8	   83106.8	   83106.8
397	1.99038e+006	   84293.6	   83883.2	   83883.2	   83883.2
398	1.99077e+006	   84683.8	   84469.4	   84469.4	   84469.4
399	1.99105e+006	   84963.4	   84839.9	   84839.9	   84839.9
400	1.99124e+006	   85154.1	   85051.6	   85051.6	   85051.6
401	1.99131e+006	   85226.8	   85160.8	   85160.8	   85160.8
402	1.99132e+006	   85232.1	   85207.4	   85207.4	   85207.4
403	1.99129e+006	   85199.6	   85222.2	   85222.2	   85222.2
404	1.99135e+006	   85260.4	   85214.6	   85214.6	   85214.6
405	1.99136e+006	   85277.8	     85179	     85179	     85179
406	1.99112e+006	   85039.3	   85132.4	   85132.4	   85132.4
407	1.99106e+006	   84974.3	   85110.7	   85110.7	   85110.7
408	1.99134e+006	   85257.1	   85101.4	   85101.4	   85101.4
409	1.99128e+006	   85198.6	   85048.4	   85048.4	   85048.4
410	1.99094e+006	   84858.3	   84936.3	   84936.3	   84936.3
411	1.99085e+006	   84769.4	   84784.9	   84784.9	   84784.9
412	1.99089e+006	   84808.4	   84551.6	   84551.6	   84551.6
413	1.99057e+006	   84487.6	   84127.9	   84127.9	   84127.9
414	1.98986e+006	   83775.5	     83471	     83471	     83471
415	1.9885e+006	   82415.4	   82718.6	   82718.6	   82718.6
